community_id,total_doctors_in_community,total_orgs_in_community,total_shared_doctors_in_community,zip,cty,st,lat,long
2870,4,2,1,77027,HOUSTON,TX,29.739029,-95.44364
2871,5,2,1,89109,LAS VEGAS,NV,36.126038,-115.14796
2872,8,2,1,14203,BUFFALO,NY,42.880107,-78.8699
2873,10,2,1,32127,PORT ORANGE,FL,29.116361,-80.98175
2874,5,2,1,43950,SAINT CLAIRSVILLE,OH,40.086725,-80.90826
2875,4,2,1,02740,NEW BEDFORD,MA,41.634754,-70.93752
2876,4,2,1,34741,KISSIMMEE,FL,28.301788,-81.42159
2877,14,2,1,98335,GIG HARBOR,WA,47.301252,-122.60562
2878,4,2,1,07410,FAIR LAWN,NJ,40.933943,-74.11671
2879,4,2,4,97520,ASHLAND,OR,42.169751,-122.61772
2880,9,2,1,98272,MONROE,WA,47.860245,-121.93734
2881,10,2,1,08225,NORTHFIELD,NJ,39.370083,-74.55211
2882,3,2,2,06070,SIMSBURY,CT,41.874064,-72.81644
2883,9,2,1,54650,ONALASKA,WI,43.899664,-91.22963
2884,6,2,1,92660,NEWPORT BEACH,CA,33.634821,-117.87453
2885,5,2,1,60031,GURNEE,IL,42.375821,-87.93517
2886,10,2,1,80501,LONGMONT,CO,40.171484,-105.10033
2887,4,2,3,54421,COLBY,WI,44.903,-90.30657
2888,3,2,1,15317,MC MURRAY,PA,40.26819,-80.16222
2889,5,2,1,57006,BROOKINGS,SD,44.305418,-96.7906
2890,8,2,1,28054,GASTONIA,NC,35.263287,-81.15312
2891,8,2,1,89008,CALIENTE,NV,37.488849,-114.45374
2892,11,2,4,89027,MESQUITE,NV,36.804651,-114.08749
2893,5,2,1,96732,KAHULUI,HI,20.883951,-156.46579
2894,13,3,2,78756,AUSTIN,TX,30.320206,-97.74177
2895,2,2,2,72120,SHERWOOD,AR,34.855962,-92.21997
2896,11,3,2,70605,LAKE CHARLES,LA,30.165907,-93.24905
2897,10,2,2,27526,FUQUAY VARINA,NC,35.575302,-78.80234
2898,3,2,1,85929,LAKESIDE,AZ,34.162407,-109.9952
2899,3,2,2,11563,LYNBROOK,NY,40.656974,-73.67306
2900,5,2,1,29349,INMAN,SC,35.061431,-82.07523
2901,4,2,1,73131,OKLAHOMA CITY,OK,35.576357,-97.46924
2902,4,2,3,60005,ARLINGTON HEIGHTS,IL,42.069327,-87.98464
2903,22,2,2,72653,MOUNTAIN HOME,AR,36.329026,-92.35781
2904,5,2,1,98371,PUYALLUP,WA,47.196272,-122.31577
2905,4,2,1,37043,CLARKSVILLE,TN,36.506407,-87.2572
2906,8,2,1,75070,MCKINNEY,TX,33.212203,-96.67522
2907,6,2,2,33317,PLANTATION,FL,26.113664,-80.22376
2908,4,2,1,30108,BOWDEN,GA,33.533934,-85.26088
2909,8,2,1,98004,BELLEVUE,WA,47.618371,-122.20308
2910,4,2,1,67212,WICHITA,KS,37.700632,-97.4343
2911,16,3,2,78504,MCALLEN,TX,26.26273,-98.23082
2912,9,2,1,66701,FORT SCOTT,KS,37.823295,-94.73389
2913,9,2,1,77074,HOUSTON,TX,29.689781,-95.51161
2914,5,2,1,86001,FLAGSTAFF,AZ,35.279872,-111.72256
2915,3,2,2,37203,NASHVILLE,TN,36.152607,-86.78927
2916,26,2,1,76712,WACO,TX,31.514067,-97.23546
2917,22,2,1,74104,TULSA,OK,36.146143,-95.95414
2918,4,2,1,82601,CASPER,WY,42.896822,-106.29799
2919,6,2,2,11554,EAST MEADOW,NY,40.7143,-73.55527
2920,5,4,3,24012,ROANOKE,VA,37.305769,-79.92767
2921,4,2,2,01501,AUBURN,MA,42.20361,-71.83843
2922,4,2,3,29445,GOOSE CREEK,SC,32.991185,-80.02347
2923,3,2,2,75052,GRAND PRAIRIE,TX,32.675604,-97.02346
2924,10,2,1,92708,FOUNTAIN VALLEY,CA,33.708618,-117.95629
2925,4,2,1,90012,LOS ANGELES,CA,34.061611,-118.23944
2926,4,2,1,08401,ATLANTIC CITY,NJ,39.364966,-74.43903
2927,2,2,1,95747,ROSEVILLE,CA,38.768829,-121.33629
2928,9,2,2,60047,LAKE ZURICH,IL,42.199957,-88.05859
2929,3,2,1,48080,SAINT CLAIR SHORES,MI,42.462036,-82.90232
2930,11,2,1,64116,NORTH KANSAS CITY,MO,39.14912,-94.57314
2931,2,2,2,34994,STUART,FL,27.195291,-80.25225
2932,3,2,2,52241,CORALVILLE,IA,41.688215,-91.58676
2933,12,2,1,47404,BLOOMINGTON,IN,39.188246,-86.56779
2934,9,2,2,34950,FORT PIERCE,FL,27.448016,-80.33644
2935,14,2,1,53532,DE FOREST,WI,43.240098,-89.33659
2936,5,2,2,11758,MASSAPEQUA,NY,40.68085,-73.46289
2937,5,2,2,48144,LAMBERTVILLE,MI,41.754298,-83.63047
2938,3,2,2,37110,MCMINNVILLE,TN,35.687286,-85.787
2939,8,2,3,59901,KALISPELL,MT,48.201414,-114.32202
2940,7,2,1,98501,TUMWATER,WA,47.014718,-122.8819
2941,5,2,1,62269,O FALLON,IL,38.589849,-89.91207
2942,3,2,1,26711,CAPON BRIDGE,WV,39.293252,-78.47306
2943,3,2,1,36830,AUBURN,AL,32.577135,-85.47282
2944,41,4,3,33426,BOYNTON BEACH,FL,26.529581,-80.08226
2945,2,2,2,48446,LAPEER,MI,43.048777,-83.33073
2946,2,2,2,30650,MADISON,GA,33.588436,-83.47936
2947,9,3,4,07748,MIDDLETOWN,NJ,40.410213,-74.11718
2948,6,2,1,49418,GRANDVILLE,MI,42.891709,-85.76466
2949,9,2,1,85297,GILBERT,AZ,33.272322,-111.714171
2950,3,2,1,12205,ALBANY,NY,42.713328,-73.8179
2951,5,2,1,96813,HONOLULU,HI,21.313033,-157.85615
2952,8,2,1,06473,NORTH HAVEN,CT,41.378447,-72.85897
2953,3,2,1,77074,HOUSTON,TX,29.689781,-95.51161
2954,11,2,1,02481,WELLESLEY HILLS,MA,42.313329,-71.27649
2955,5,2,1,92708,FOUNTAIN VALLEY,CA,33.708618,-117.95629
2956,4,2,1,39507,GULFPORT,MS,30.397044,-89.03998
2957,10,2,1,08360,VINELAND,NJ,39.492265,-75.01887
2958,6,2,1,02061,NORWELL,MA,42.15243,-70.8205
2959,9,3,4,43920,EAST LIVERPOOL,OH,40.641545,-80.57469
2960,9,2,1,33756,CLEARWATER,FL,27.944631,-82.78702
2961,6,2,3,30188,WOODSTOCK,GA,34.108027,-84.4843
2962,14,2,1,37918,KNOXVILLE,TN,36.046598,-83.92511
2963,3,2,1,48089,WARREN,MI,42.467086,-82.99866
2964,2,2,2,66720,CHANUTE,KS,37.666078,-95.45681
2965,3,2,1,89052,HENDERSON,NV,35.979863,-115.09895
2966,3,2,1,97225,PORTLAND,OR,45.497856,-122.76988
2967,26,2,1,23116,MECHANICSVILLE,VA,37.662559,-77.36778
2968,23,2,1,91914,CHULA VISTA,CA,32.662563,-116.95413
2969,12,3,10,10022,NEW YORK,NY,40.759015,-73.96732
2970,5,2,1,76301,WICHITA FALLS,TX,33.916497,-98.47132
2971,16,3,2,12601,POUGHKEEPSIE,NY,41.701443,-73.91922
2972,23,2,1,75024,PLANO,TX,33.07707,-96.79859
2973,4,2,3,39702,COLUMBUS,MS,33.463004,-88.35574
2974,9,2,1,39581,PASCAGOULA,MS,30.36298,-88.52901
2975,3,2,1,72560,MOUNTAIN VIEW,AR,35.863114,-92.11108
2976,44,2,3,07960,MORRISTOWN,NJ,40.79215,-74.48559
2977,21,2,1,33770,LARGO,FL,27.916149,-82.80122
2978,3,2,1,89110,LAS VEGAS,NV,36.172744,-115.05795
2979,10,2,1,36266,LINEVILLE,AL,33.328958,-85.72073
2980,2,2,2,35901,GADSDEN,AL,34.016747,-85.99282
2981,7,2,1,88310,ALAMOGORDO,NM,32.839921,-105.97561
2982,9,2,1,89801,ELKO,NV,40.883028,-115.75016
2983,4,4,2,77532,CROSBY,TX,29.920121,-95.07327
2984,12,2,1,06082,ENFIELD,CT,41.987238,-72.56365
2985,5,2,2,94115,SAN FRANCISCO,CA,37.786129,-122.43736
2986,3,3,2,01609,WORCESTER,MA,42.271743,-71.81348
2987,8,2,1,08050,MANAHAWKIN,NJ,39.707575,-74.25933
2988,43,2,43,27518,CARY,NC,35.797692,-78.625265
2989,4,2,1,30248,LOCUST GROVE,GA,33.351277,-84.10645
2990,17,3,2,92648,HUNTINGTON BEACH,CA,33.673468,-118.00243
2991,5,2,4,43081,WESTERVILLE,OH,40.109513,-82.91606
2992,3,2,1,68788,WEST POINT,NE,41.841032,-96.72569
2993,5,2,1,92708,FOUNTAIN VALLEY,CA,33.708618,-117.95629
2994,12,2,1,40217,LOUISVILLE,KY,38.21632,-85.739
2995,7,2,1,55110,VADNAIS HEIGHTS,MN,45.081266,-93.01146
2996,4,2,2,92270,RANCHO MIRAGE,CA,33.762944,-116.42249
2997,12,2,11,55433,COON RAPIDS,MN,45.163848,-93.3195
2998,5,2,2,25504,BARBOURSVILLE,WV,38.391209,-82.28563
2999,10,2,1,19701,BEAR,DE,39.598203,-75.69945
3000,8,2,1,78759,AUSTIN,TX,30.406169,-97.75743
3001,18,2,1,80012,AURORA,CO,39.698387,-104.83956
3002,3,2,1,48034,SOUTHFIELD,MI,42.474234,-83.29078
3003,5,2,4,10994,WEST NYACK,NY,41.097529,-73.96996
3004,5,2,1,11213,BROOKLYN,NY,40.670937,-73.93459
3005,2,2,2,00725,CAGUAS,PR,18.233927,-66.04502
3006,12,2,5,28328,CLINTON,NC,35.000056,-78.33424
3007,7,2,1,34476,OCALA,FL,29.08091,-82.21004
3008,5,2,1,85324,BLACK CANYON CITY,AZ,34.10865,-112.10088
3009,5,2,2,43953,WINTERSVILLE,OH,40.369467,-80.70251
3010,9,2,1,91501,BURBANK,CA,34.186755,-118.30153
3011,4,2,1,31907,COLUMBUS,GA,32.479492,-84.90942
3012,6,2,4,45066,SPRINGBORO,OH,39.557096,-84.22688
3013,2,2,2,33157,CUTLER BAY,FL,25.606583,-80.34859
3014,5,3,2,08886,STEWARTSVILLE,NJ,40.694938,-75.11181
3015,3,2,2,60047,LAKE ZURICH,IL,42.199957,-88.05859
3016,8,2,1,77459,MISSOURI CITY,TX,29.564347,-95.54762
3017,16,2,1,89511,RENO,NV,39.403178,-119.7606
3018,4,2,1,57702,RAPID CITY,SD,44.052788,-103.34302
3019,2,2,2,75057,LEWISVILLE,TX,33.04867,-96.99321
3020,4,2,1,15317,CANONSBURG,PA,40.26819,-80.16222
3021,8,2,1,77802,BRYAN,TX,30.655348,-96.34056
3022,18,2,1,80026,LAFAYETTE,CO,40.002156,-105.10036
3023,11,2,1,17543,LITITZ,PA,40.164049,-76.29946
3024,11,3,2,95988,WILLOWS,CA,39.499754,-122.20773
3025,7,2,1,38671,SOUTHAVEN,MS,34.96848,-89.99793
3026,3,2,1,75246,DALLAS,TX,32.791878,-96.77365
3027,29,2,3,89110,LAS VEGAS,NV,36.172744,-115.05795
3028,29,2,2,90740,SEAL BEACH,CA,33.759283,-118.08239
3029,7,2,1,95973,CHICO,CA,39.793465,-121.87946
3030,7,2,1,23294,HENRICO,VA,37.633316,-77.54775
3031,5,2,1,44145,WESTLAKE,OH,41.454439,-81.92865
3032,7,2,1,60657,CHICAGO,IL,41.940832,-87.65852
3033,7,2,3,61265,MOLINE,IL,41.490333,-90.50006
3034,9,2,1,44483,WARREN,OH,41.252748,-80.80773
3035,11,2,1,68355,FALLS CITY,NE,40.097217,-95.58631
3036,7,2,1,70301,THIBODAUX,LA,29.797776,-90.81809
3037,3,2,3,33410,PALM BEACH GARDENS,FL,26.839588,-80.08824
3038,23,2,1,78550,HARLINGEN,TX,26.206602,-97.68776
3039,9,2,1,79936,EL PASO,TX,31.766355,-106.29828
3040,5,2,1,11214,BROOKLYN,NY,40.598994,-73.99611
3041,13,2,2,83202,CHUBBUCK,ID,42.96866,-112.43182
3042,2,2,2,10306,STATEN ISLAND,NY,40.569394,-74.11785
3043,7,2,1,32837,ORLANDO,FL,28.385906,-81.41182
3044,11,3,2,82718,GILLETTE,WY,43.939968,-105.52445
3045,73,2,1,92660,NEWPORT BEACH,CA,33.634821,-117.87453
3046,4,2,1,33873,WAUCHULA,FL,27.541676,-81.8127
3047,7,2,1,97071,WOODBURN,OR,45.144415,-122.84521
3048,7,2,1,91006,ARCADIA,CA,34.134057,-118.02662
3049,5,2,1,63303,SAINT CHARLES,MO,38.762715,-90.53903
3050,5,2,2,10022,NEW YORK,NY,40.759015,-73.96732
3051,12,2,1,95003,APTOS,CA,36.979333,-121.8944
3052,4,2,4,07450,RIDGEWOOD,NJ,40.983997,-74.11438
3053,9,2,1,95128,SAN JOSE,CA,37.316983,-121.93555
3054,4,2,1,90026,LOS ANGELES,CA,34.07851,-118.26596
3055,8,2,1,06030,FARMINGTON,CT,41.791776,-72.718832
3056,9,2,2,36545,JACKSON,AL,31.508231,-87.88346
3057,6,2,1,60714,NILES,IL,42.032379,-87.81563
3058,3,2,3,59601,HELENA,MT,46.588803,-112.04193
3059,11,2,1,31792,THOMASVILLE,GA,30.817654,-83.98919
3060,5,2,1,45011,HAMILTON,OH,39.404856,-84.52271
3061,5,2,1,06002,BLOOMFIELD,CT,41.832798,-72.72642
3062,4,2,1,33417,WEST PALM BEACH,FL,26.715596,-80.1262
3063,3,2,2,55355,LITCHFIELD,MN,45.104473,-94.52868
3064,3,2,1,97739,LA PINE,OR,43.692251,-121.53865
3065,30,2,1,06037,BERLIN,CT,41.619048,-72.76734
3066,3,2,1,28405,WILMINGTON,NC,34.254235,-77.87251
3067,3,2,1,91364,WOODLAND HILLS,CA,34.158214,-118.60061
3068,10,2,1,78229,SAN ANTONIO,TX,29.499454,-98.57166
3069,8,2,1,85382,PEORIA,AZ,33.689869,-112.24838
3070,7,2,1,64012,BELTON,MO,38.810856,-94.53201
3071,54,2,1,40202,LOUISVILLE,KY,38.252854,-85.75137
3072,16,2,1,84070,SANDY,UT,40.581595,-111.88821
3073,8,2,1,71106,SHREVEPORT,LA,32.426104,-93.74542
3074,6,2,1,89502,RENO,NV,39.499862,-119.77497
3075,4,2,1,90095,LOS ANGELES,CA,33.786594,-118.298662
3076,3,2,2,36460,MONROEVILLE,AL,31.509039,-87.32416
3077,6,2,4,06415,COLCHESTER,CT,41.56033,-72.33795
3078,3,2,1,21157,WESTMINSTER,MD,39.563901,-76.98926
3079,29,2,1,64014,BLUE SPRINGS,MO,39.017559,-94.25767
3080,14,2,1,30046,LAWRENCEVILLE,GA,33.960353,-84.037859
3081,4,2,3,97756,REDMOND,OR,44.272796,-121.19173
3082,6,2,2,21093,LUTHERVILLE,MD,39.435789,-76.63614
3083,5,2,1,22601,WINCHESTER,VA,39.179076,-78.16653
3084,7,3,2,03842,HAMPTON,NH,42.93569,-70.82514
3085,5,2,1,76015,ARLINGTON,TX,32.691393,-97.13546
3086,8,2,5,60426,HARVEY,IL,41.609078,-87.66264
3087,5,2,1,60659,CHICAGO,IL,41.991381,-87.70378
3088,12,2,8,55435,EDINA,MN,44.875614,-93.33487
3089,4,2,1,33140,MIAMI BEACH,FL,25.814225,-80.13085
3090,14,2,1,67661,PHILLIPSBURG,KS,39.799834,-99.32852
3091,2,2,2,29662,MAULDIN,SC,34.774657,-82.30432
3092,3,2,2,85212,MESA,AZ,33.35035,-111.64535
3093,2,2,2,53119,EAGLE,WI,42.881035,-88.47117
3094,4,2,1,77381,THE WOODLANDS,TX,30.17873,-95.5021
3095,6,2,1,67846,GARDEN CITY,KS,37.976008,-100.82503
3096,9,2,5,78412,CORPUS CHRISTI,TX,27.709309,-97.35225
3097,10,3,2,96130,SUSANVILLE,CA,40.474951,-120.67685
3098,26,3,2,49868,NEWBERRY,MI,46.434201,-85.54758
3099,8,2,1,02360,PLYMOUTH,MA,41.894676,-70.61999
3100,16,2,1,39232,FLOWOOD,MS,32.311287,-90.397157
3101,7,2,1,48066,ROSEVILLE,MI,42.503285,-82.93851
3102,5,2,1,08527,JACKSON,NJ,40.11597,-74.32251
3103,3,2,3,30265,NEWNAN,GA,33.400875,-84.71206
3104,4,2,2,44906,MANSFIELD,OH,40.766056,-82.56749
3105,4,2,1,97220,PORTLAND,OR,45.546205,-122.56027
3106,4,2,2,10604,WHITE PLAINS,NY,41.045387,-73.74451
3107,4,2,4,85375,SUN CITY WEST,AZ,33.683352,-112.36474
3108,7,2,1,34609,SPRING HILL,FL,28.475662,-82.50199
3109,3,2,1,27604,RALEIGH,NC,35.814572,-78.58348
3110,2,2,2,89147,LAS VEGAS,NV,36.113059,-115.27343
3111,2,2,2,07041,MILLBURN,NJ,40.724168,-74.29913
3112,3,2,1,28655,MORGANTON,NC,35.742752,-81.71625
3113,9,2,1,34471,OCALA,FL,29.171187,-82.10394
3114,5,2,1,19971,REHOBOTH BEACH,DE,38.711512,-75.09677
3115,24,2,1,80012,AURORA,CO,39.698387,-104.83956
3116,6,2,4,81212,CANON CITY,CO,38.464212,-105.27973
3117,13,2,1,75230,DALLAS,TX,32.901176,-96.79054
3118,2,2,2,88011,LAS CRUCES,NM,32.312506,-106.70306
3119,4,2,1,60462,ORLAND PARK,IL,41.623532,-87.83542
3120,9,2,1,68714,BASSETT,NE,42.53961,-99.52938
3121,5,2,3,85297,GILBERT,AZ,33.272322,-111.714171
3122,3,2,1,34465,BEVERLY HILLS,FL,28.932403,-82.47641
3123,8,4,3,68123,BELLEVUE,NE,41.117337,-95.95126
3124,22,2,7,60004,ARLINGTON HEIGHTS,IL,42.108428,-87.97723
3125,3,2,1,08822,FLEMINGTON,NJ,40.515645,-74.85319
3126,7,2,1,48415,BIRCH RUN,MI,43.268788,-83.79486
3127,11,2,1,80223,DENVER,CO,39.699156,-104.99999
3128,5,2,1,11798,WYANDANCH,NY,40.752098,-73.36516
3129,5,2,1,20814,BETHESDA,MD,38.999759,-77.10185
3130,8,2,1,96720,HILO,HI,19.713562,-155.09842
3131,12,2,11,30309,ATLANTA,GA,33.794055,-84.38525
3132,2,2,2,07407,ELMWOOD PARK,NJ,40.905639,-74.1199
3133,14,2,2,93465,TEMPLETON,CA,35.54464,-120.72428
3134,30,2,1,10022,NEW YORK,NY,40.759015,-73.96732
3135,3,2,2,60175,ST CHARLES,IL,41.944577,-88.38326
3136,9,2,1,01104,SPRINGFIELD,MA,42.130343,-72.57338
3137,2,2,2,64153,KANSAS CITY,MO,39.281602,-94.71439
3138,6,2,3,30041,CUMMING,GA,34.201503,-84.09764
3139,4,2,1,38138,GERMANTOWN,TN,35.088885,-89.80677
3140,21,2,1,17050,MECHANICSBURG,PA,40.249543,-77.002296
3141,7,2,1,75034,FRISCO,TX,33.143792,-96.83938
3142,6,2,1,02766,NORTON,MA,41.969185,-71.1854
3143,3,2,1,40356,NICHOLASVILLE,KY,37.883886,-84.571
3144,57,2,1,48430,FENTON,MI,42.78459,-83.74074
3145,3,2,1,13039,CICERO,NY,43.171707,-76.09505
3146,5,2,1,90720,LOS ALAMITOS,CA,33.794028,-118.07218
3147,6,2,1,75570,NEW BOSTON,TX,33.465282,-94.41954
3148,5,2,1,44106,CLEVELAND,OH,41.507751,-81.60883
3149,4,2,2,11375,FOREST HILLS,NY,40.720535,-73.84582
3150,20,2,1,87505,SANTA FE,NM,35.616662,-105.97926
3151,7,2,1,06413,CLINTON,CT,41.288599,-72.52728
3152,6,2,1,97070,WILSONVILLE,OR,45.308105,-122.77266
3153,27,2,1,32084,SAINT AUGUSTINE,FL,29.87131,-81.29464
3154,2,2,2,12401,KINGSTON,NY,41.932315,-74.02259
3155,12,2,1,99705,NORTH POLE,AK,64.777233,-147.3649
3156,12,2,2,61107,ROCKFORD,IL,42.280019,-89.03347
3157,3,2,1,73109,OKLAHOMA CITY,OK,35.43366,-97.52496
3158,3,2,2,02886,WARWICK,RI,41.705478,-71.45119
3159,2,2,2,48092,WARREN,MI,42.511293,-83.0597
3160,97,3,3,37205,NASHVILLE,TN,36.113558,-86.86207
3161,3,2,1,94015,DALY CITY,CA,37.682583,-122.48209
3162,11,2,9,92584,MENIFEE,CA,33.66035,-117.18987
3163,8,3,1,23233,RICHMOND,VA,37.622465,-77.61965
3164,8,2,1,97504,MEDFORD,OR,42.334496,-122.83547
3165,3,2,2,00717,PONCE,PR,18.004303,-66.61374
3166,13,2,1,30809,EVANS,GA,33.551145,-82.13949
3167,7,3,4,06824,FAIRFIELD,CT,41.163879,-73.265744
3168,7,2,1,48310,STERLING HEIGHTS,MI,42.563644,-83.07158
3169,7,2,1,08840,METUCHEN,NJ,40.543354,-74.3587
3170,6,3,5,73132,OKLAHOMA CITY,OK,35.552755,-97.63571
3171,6,2,4,48073,ROYAL OAK,MI,42.518635,-83.16357
3172,6,2,1,33441,DEERFIELD BEACH,FL,26.309657,-80.09541
3173,3,2,1,75092,SHERMAN,TX,33.649938,-96.65387
3174,5,2,1,01949,MIDDLETON,MA,42.602278,-71.01356
3175,5,3,1,89121,LAS VEGAS,NV,36.121972,-115.0903
3176,15,3,2,33433,BOCA RATON,FL,26.347711,-80.15648
3177,59,2,44,19341,EXTON,PA,40.040505,-75.63425
3178,3,2,1,60618,CHICAGO,IL,41.945681,-87.7048
3179,8,2,2,90631,LA HABRA,CA,33.934513,-117.95159
3180,54,3,18,78229,SAN ANTONIO,TX,29.499454,-98.57166
3181,4,2,1,33458,JUPITER,FL,26.928035,-80.11803
3182,9,2,1,61554,PEKIN,IL,40.567088,-89.63382
3183,11,2,1,64132,KANSAS CITY,MO,38.991406,-94.551
3184,14,2,1,59803,MISSOULA,MT,46.790915,-114.00439
3185,9,3,3,60126,ELMHURST,IL,41.89103,-87.94181
3186,7,2,1,20155,GAINESVILLE,VA,38.803732,-77.62404
3187,11,2,1,03904,KITTERY,ME,43.101538,-70.73611
3188,6,2,1,08060,MOUNT HOLLY,NJ,39.991562,-74.79747
3189,4,2,1,48911,LANSING,MI,42.677335,-84.56913
3190,17,2,1,74055,OWASSO,OK,36.278298,-95.8305
3191,19,2,1,95624,ELK GROVE,CA,38.421068,-121.36059
3192,3,2,2,18951,QUAKERTOWN,PA,40.445203,-75.34838
3193,5,2,1,01060,NORTHAMPTON,MA,42.324539,-72.63561
3194,44,2,1,23452,VIRGINIA BEACH,VA,36.839209,-76.09333
3195,3,2,1,29650,GREER,SC,34.911469,-82.25178
3196,6,2,1,07011,CLIFTON,NJ,40.879699,-74.14263
3197,4,2,1,78028,KERRVILLE,TX,30.042529,-99.15152
3198,8,2,1,38351,LEXINGTON,TN,35.658409,-88.40535
3199,6,2,2,83616,EAGLE,ID,43.705551,-116.36346
3200,15,2,1,30540,EAST ELLIJAY,GA,34.688716,-84.46716
3201,20,2,1,32792,WINTER PARK,FL,28.607077,-81.30606
3202,6,2,5,87410,AZTEC,NM,36.837421,-107.96667
3203,5,2,1,76104,FORT WORTH,TX,32.730265,-97.32002
3204,6,2,1,31545,JESUP,GA,31.636895,-81.90843
3205,4,2,1,96161,TRUCKEE,CA,39.339574,-120.22805
3206,5,2,1,91506,BURBANK,CA,34.169663,-118.32364
3207,2,2,2,10470,BRONX,NY,40.900629,-73.86072
3208,4,2,1,48125,DEARBORN HEIGHTS,MI,42.277388,-83.25987
3209,3,2,2,92028,FALLBROOK,CA,33.380359,-117.20605
3210,14,2,1,46514,ELKHART,IN,41.707616,-85.97605
3211,6,3,2,72223,LITTLE ROCK,AR,34.796399,-92.46821
3212,14,2,1,71301,ALEXANDRIA,LA,31.294532,-92.46015
3213,8,2,1,48154,LIVONIA,MI,42.396194,-83.37161
3214,8,2,1,72916,FORT SMITH,AR,35.265119,-94.37789
3215,10,3,2,45805,LIMA,OH,40.739517,-84.14468
3216,14,2,4,95476,SONOMA,CA,38.277147,-122.47058
3217,5,2,1,94578,SAN LEANDRO,CA,37.703427,-122.128
3218,20,2,1,94085,SUNNYVALE,CA,37.38894,-122.017956
3219,14,2,1,19036,GLENOLDEN,PA,39.902045,-75.29371
3220,7,2,2,05452,ESSEX JCT,VT,44.501991,-73.09376
3221,2,2,2,40243,LOUISVILLE,KY,38.237155,-85.53657
3222,3,2,2,40353,MOUNT STERLING,KY,38.061248,-83.92964
3223,6,2,1,83686,NAMPA,ID,43.529812,-116.57761
3224,3,2,2,27330,SANFORD,NC,35.458804,-79.16415
3225,3,2,1,15237,PITTSBURGH,PA,40.552768,-80.03227
3226,8,2,3,77090,HOUSTON,TX,30.012711,-95.45132
3227,6,2,1,06877,RIDGEFIELD,CT,41.297911,-73.49178
3228,22,3,2,29412,CHARLESTON,SC,32.73727,-79.95409
3229,3,2,1,07753,NEPTUNE,NJ,40.208945,-74.05261
3230,6,2,1,97477,SPRINGFIELD,OR,44.061057,-123.01769
3231,30,3,2,96816,HONOLULU,HI,21.284,-157.79925
3232,4,2,4,77642,PORT ARTHUR,TX,29.921564,-93.92694
3233,14,2,1,12084,GUILDERLAND,NY,42.698231,-73.89906
3234,3,2,1,99508,ANCHORAGE,AK,61.203953,-149.8144
3235,4,2,1,95076,WATSONVILLE,CA,36.922902,-121.77224
3236,2,2,2,35976,GUNTERSVILLE,AL,34.350835,-86.30475
3237,8,2,3,18103,ALLENTOWN,PA,40.595097,-75.45915
3238,27,2,1,97739,LAPINE,OR,43.692251,-121.53865
3239,3,2,1,95959,NEVADA CITY,CA,39.299405,-120.95144
3240,15,2,1,01103,SPRINGFIELD,MA,42.103294,-72.59112
3241,4,2,2,33409,WEST PALM BEACH,FL,26.709575,-80.09443
3242,2,2,2,76240,GAINESVILLE,TX,33.627942,-97.13636
3243,4,2,1,79912,EL PASO,TX,31.848055,-106.54487
3244,9,2,1,11566,N MERRICK,NY,40.666575,-73.55475
3245,5,2,1,30606,ATHENS,GA,33.945619,-83.41732
3246,5,2,3,08033,HADDONFIELD,NJ,39.895213,-75.04019
3247,10,2,1,74006,BARTLESVILLE,OK,36.733398,-95.92404
3248,24,2,1,07631,ENGLEWOOD,NJ,40.893343,-73.9758
3249,17,2,1,97504,MEDFORD,OR,42.334496,-122.83547
3250,4,2,2,75057,LEWISVILLE,TX,33.04867,-96.99321
3251,12,2,1,27284,KERNERSVILLE,NC,36.119887,-80.08726
3252,8,2,1,90623,LA PALMA,CA,33.849327,-118.04395
3253,10,2,1,37312,CLEVELAND,TN,35.219532,-84.86489
3254,25,2,1,83634,KUNA,ID,43.463644,-116.39311
3255,4,2,2,40241,LOUISVILLE,KY,38.305636,-85.58424
3256,9,2,1,61301,LA SALLE,IL,41.347117,-89.08974
3257,10,2,8,18960,SELLERSVILLE,PA,40.361206,-75.31101
3258,6,2,1,47150,NEW ALBANY,IN,38.30382,-85.82522
3259,9,2,1,76116,FORT WORTH,TX,32.72228,-97.44409
3260,15,2,1,96795,WAIMANALO,HI,21.33743,-157.70599
3261,3,2,2,95661,ROSEVILLE,CA,38.731976,-121.2531
3262,24,3,2,75228,DALLAS,TX,32.825227,-96.67955
3263,16,2,1,06320,NEW LONDON,CT,41.352498,-72.10338
3264,4,2,1,33155,MIAMI,FL,25.739011,-80.30685
3265,5,2,2,93402,LOS OSOS,CA,35.313222,-120.83468
3266,7,2,1,46143,GREENWOOD,IN,39.601649,-86.12734
3267,4,2,2,48864,OKEMOS,MI,42.702128,-84.41946
3268,5,2,4,91942,LA MESA,CA,32.785,-117.0186
3269,7,2,1,33437,BOYNTON BEACH,FL,26.522249,-80.15031
3270,3,2,3,67054,GREENSBURG,KS,37.590146,-99.29989
3271,11,2,1,37067,FRANKLIN,TN,35.921811,-86.7952
3272,7,2,2,61832,DANVILLE,IL,40.133786,-87.62898
3273,60,2,1,49201,JACKSON,MI,42.252268,-84.38842
3274,3,2,3,96701,AIEA,HI,21.389167,-157.93091
3275,12,2,1,92691,MISSION VIEJO,CA,33.611272,-117.66681
3276,4,2,1,36526,DAPHNE,AL,30.620594,-87.88312
