npi,lst_nm,frst_nm,gndr,cred,med_sch,grd_yr,pri_spec,quality_score,promoting_interoperability_score,cost_score,improvement_activities_score,overall_mips_score,community_id
1942201439,GHRAOWI,MOHAMAD,M,,OTHER,1979.0,HEMATOLOGY/ONCOLOGY,100.0,100.0,78.2,40.0,100.0,241
1881658813,DARLING,MICHELLE,F,NP,VANDERBILT UNIVERSITY SCHOOL OF MEDICINE,1997.0,NURSE PRACTITIONER,100.0,100.0,,40.0,100.0,241
1104821297,TRIANTOS,PHILLIP,M,MD,UNIVERSITY OF ALABAMA SCHOOL OF MEDICINE,1990.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,,40.0,100.0,232
1619156635,CARSWELL,AIMEE,F,,UNIVERSITY OF TEXAS MEDICAL SCHOOL AT SAN ANTONIO,2005.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,100.0,40.0,100.0,232
1649411422,MCDONALD,PHILIP,M,,UNIVERSITY OF CONNECTICUT SCHOOL OF MEDICINE,2006.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,63.3,40.0,100.0,232
1558312579,WAGNER,ELLIOTT,M,,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,1978.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,63.3,40.0,100.0,232
1770745846,ORD,JUSTIN,M,,"UNIVERSITY OF CALIFORNIA, IRVINE, CALIFORNIA COLLEGE OF MEDICINE",2002.0,DIAGNOSTIC RADIOLOGY,100.0,98.0,93.0,40.0,100.0,232
1932194545,GELORMINI,RUSSELL,M,DO,PHILADELPHIA COLLEGE OF OSTEOPATHIC MEDICINE,1984.0,DIAGNOSTIC RADIOLOGY,100.0,,100.0,40.0,100.0,232
1578539557,CHAMSUDDIN,ABBAS,M,MD,OTHER,1991.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,63.3,40.0,100.0,232
1689671828,GLASER,ANNE,F,MD,EMORY UNIVERSITY SCHOOL OF MEDICINE,1984.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,,40.0,100.0,232
1205864204,BROCKENBROUGH,KIMBERLY,F,MD,SAINT LOUIS UNIVERSITY SCHOOL OF MEDICINE,1997.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,100.0,40.0,100.0,232
1639148406,LOMBARDI,VINCENT,M,MD,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",1989.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,100.0,40.0,100.0,232
1164744819,ARIA,ROBERT,M,,TEMPLE UNIVERSITY SCHOOL OF MEDICINE,2006.0,DIAGNOSTIC RADIOLOGY,100.0,,,40.0,100.0,232
1558339580,VENNOS,ALEXANDER,M,MD,UNIVERSITY OF MARYLAND SCHOOL OF MEDICINE,1984.0,DIAGNOSTIC RADIOLOGY,100.0,90.0,63.3,40.0,100.0,232
1639478837,OBELE,CHIKA,M,,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,2011.0,DIAGNOSTIC RADIOLOGY,100.0,,61.2,40.0,100.0,232
1720286230,KHAN,NADIR,M,,MICHIGAN STATE UNIVERSITY COLLEGE OF OSTEOPATHIC MEDICINE,2003.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,,40.0,100.0,232
1972545655,CABRERA,PATRICK,M,DO,OTHER,1992.0,DIAGNOSTIC RADIOLOGY,100.0,,98.5,40.0,100.0,232
1235109570,CLINGER,NEAL,M,MD,UNIVERSITY OF WASHINGTON SCHOOL OF MEDICINE,1984.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,,40.0,100.0,232
1811957418,SARAI,PAUL,M,MD,CREIGHTON UNIVERSITY SCHOOL OF MEDICINE,1996.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,100.0,40.0,100.0,232
1205895505,ARJONA,JOSE,M,,UNIVERSITY CENTRAL DEL CARIBE ESCUELA DE MEDICINA,1984.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,100.0,40.0,100.0,232
1700065265,ZENOOZ,NAVID,M,,OTHER,1999.0,DIAGNOSTIC RADIOLOGY,100.0,,100.0,40.0,100.0,232
1134163165,KINCAID,PATRICIA,F,MD,UNIVERSITY OF LOUISVILLE SCHOOL OF MEDICINE,1991.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,,40.0,100.0,232
1861679805,ABBOTT,JOHN,M,,EMORY UNIVERSITY SCHOOL OF MEDICINE,2003.0,UROLOGY,100.0,100.0,100.0,40.0,100.0,309
1104912054,GOODSON,JENNIFER,F,NP,OTHER,2002.0,NURSE PRACTITIONER,100.0,100.0,28.5,40.0,100.0,309
1700065422,RETBERG,DAVID,M,,OTHER,2007.0,PHYSICIAN ASSISTANT,100.0,100.0,87.3,40.0,100.0,309
1447246780,DAVIS,DONICA,F,PA,OTHER,2000.0,PHYSICIAN ASSISTANT,100.0,97.2,,40.0,100.0,309
1821434572,NESSI,MAGEN,F,,OTHER,2012.0,NURSE PRACTITIONER,100.0,100.0,,40.0,100.0,309
1447592902,LUDWIG,WESLEY,M,,GEORGE WASHINGTON UNIVERSITY SCHOOL OF MEDICINE,2013.0,UROLOGY,100.0,100.0,,40.0,100.0,309
1215283775,WILSON,SHENELLE,F,,MOREHOUSE SCHOOL OF MEDICINE,2013.0,UROLOGY,100.0,100.0,,40.0,100.0,309
1114356599,STITES,JOHN,M,,"UNIVERSITY OF TENNESSEE, HSC, COLLEGE OF MEDICINE",2011.0,UROLOGY,100.0,100.0,,40.0,100.0,309
1295027076,GADIENT,PAUL,M,,UNIVERSITY OF LOUISVILLE SCHOOL OF MEDICINE,2011.0,NEUROLOGY,100.0,100.0,,40.0,100.0,151
1639464431,AMOUSSOU,DELA,M,,OTHER,2011.0,NEUROLOGY,100.0,100.0,,40.0,100.0,151
1982894606,OHANIAN,ARBI,M,,UNIVERSITY OF SOUTH CAROLINA SCHOOL OF MEDICINE,2003.0,NEUROLOGY,100.0,100.0,,40.0,100.0,151
1790993590,CHEUNG,TYLER,M,,TUFTS UNIVERSITY SCHOOL OF MEDICINE,2005.0,NEUROLOGY,100.0,100.0,,40.0,100.0,151
1922392349,HUDSON,KRISTEN,F,,EMORY UNIVERSITY SCHOOL OF MEDICINE,2011.0,NEUROLOGY,100.0,100.0,,40.0,100.0,151
1124076245,SECORE,KAREN,F,NP,OTHER,1985.0,NURSE PRACTITIONER,100.0,100.0,55.0,40.0,100.0,151
1063732758,WALLACE,IAN,M,,"UNIVERSITY OF COLORADO SCHOOL OF MEDICINE, DENVER",2010.0,FAMILY MEDICINE,100.0,100.0,,40.0,100.0,151
1619050572,MUTHUKUMARAN,ABIRAMI,F,MD,OTHER,1997.0,NEUROLOGY,100.0,100.0,44.2,40.0,100.0,151
1306074927,MAPARA,HASHIM,M,,OTHER,2001.0,HOSPITALIST,100.0,,83.3,40.0,100.0,151
1902805294,WONG,CALBERT,M,MD,TULANE UNIVERSITY SCHOOL OF MEDICINE,1992.0,NEPHROLOGY,100.0,100.0,,40.0,100.0,151
1730264268,ROBERG,SCOT,M,,CALIFORNIA SCHOOL OF PODIATRIC MEDICINE,1988.0,PODIATRY,100.0,100.0,,40.0,100.0,151
1699849489,BAJWA,RAVINDER,M,MD,WAYNE STATE UNIVERSITY SCHOOL OF MEDICINE,2000.0,INTERNAL MEDICINE,100.0,100.0,,40.0,100.0,151
1184943268,CARDEN,ANTHONY,M,,UNIVERSITY OF SOUTHERN CALIFORNIA KECK SCHOOL OF MEDICINE,2010.0,GENERAL SURGERY,100.0,100.0,29.4,40.0,100.0,151
1174687297,SCHWEITZER,JEREMY,M,MD,UNIVERSITY OF VIRGINIA SCHOOL OF MEDICINE,1998.0,GENERAL PRACTICE,100.0,100.0,,40.0,100.0,151
1093942526,BARBARO,CASEY,M,,ALBERT EINSTEIN COLLEGE OF MEDICINE OF YESHIVA UNIVERSITY,2007.0,GENERAL SURGERY,100.0,100.0,,40.0,100.0,151
1114089562,WILLIAMS,MICHAEL,M,,UNIVERSITY OF SOUTHERN CALIFORNIA KECK SCHOOL OF MEDICINE,1965.0,GENERAL SURGERY,100.0,100.0,,40.0,100.0,151
1366651259,STEEN,SHAWN,M,,"UNIVERSITY OF COLORADO SCHOOL OF MEDICINE, DENVER",2004.0,SURGICAL ONCOLOGY,100.0,100.0,50.4,40.0,100.0,151
1437212453,BLICKENSTAFF,KURT,M,,UNIVERSITY OF UTAH SCHOOL OF MEDICINE,1985.0,GENERAL SURGERY,100.0,100.0,,40.0,100.0,151
1316097439,DUNCAN,THOMAS,M,DO,"MIDWESTERN UNIVERSITY, CHICAGO COLLEGE OF OSTEOPATHIC MED",1992.0,GENERAL SURGERY,100.0,100.0,,40.0,100.0,151
1609934652,SANCHEZ,BARRY,M,MD,UNIVERSITY OF SOUTHERN CALIFORNIA KECK SCHOOL OF MEDICINE,1999.0,GENERAL SURGERY,100.0,100.0,,40.0,100.0,151
1316232846,VIGUE,MICHAEL,M,,"UNIVERSITY OF NEW ENGLAND, COLLEGE OF OSTEO MEDICINE",2011.0,CRITICAL CARE (INTENSIVISTS),100.0,100.0,,40.0,100.0,358
1992796684,RADUCAN,VIOREL,M,MD,OTHER,1985.0,ORTHOPEDIC SURGERY,100.0,100.0,,40.0,100.0,130
1134198435,GIGANTELLI,JAMES,M,MD,VANDERBILT UNIVERSITY SCHOOL OF MEDICINE,1985.0,OPHTHALMOLOGY,100.0,100.0,,40.0,100.0,130
1063457950,INNERFIELD,RONALD,M,MD,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,1971.0,ENDOCRINOLOGY,100.0,100.0,,40.0,100.0,130
1023397114,BANDAK,GHASSAN,M,,OTHER,2009.0,CRITICAL CARE (INTENSIVISTS),100.0,100.0,81.8,40.0,100.0,130
1073671673,JAENICKE,KURT,M,,UNIVERSITY OF SOUTH CAROLINA SCHOOL OF MEDICINE,1988.0,OBSTETRICS/GYNECOLOGY,100.0,100.0,,40.0,100.0,130
1306997804,CUDA,JONATHAN,M,,"JC EDWARDS SCHOOL OF MEDICINE, MARSHALL UNIVERSITY",2006.0,PATHOLOGY,100.0,100.0,,40.0,100.0,130
1316027501,HOYT,ALASTAIR,M,,OTHER,2005.0,NEUROSURGERY,100.0,100.0,,40.0,100.0,130
1821376807,ALJASMI,MOHAMMED,M,,OTHER,2010.0,PULMONARY DISEASE,100.0,100.0,,40.0,100.0,130
1811996804,FULKS,RICHARD,M,,HARVARD MEDICAL SCHOOL,1973.0,PATHOLOGY,100.0,,,40.0,100.0,130
1801180724,MULLINS,TERESA,F,,"JC EDWARDS SCHOOL OF MEDICINE, MARSHALL UNIVERSITY",2011.0,NURSE PRACTITIONER,100.0,100.0,,40.0,100.0,130
1770834442,SIR PHILIP,JOHN KENNEDY SYDNEY,M,,OTHER,2000.0,PATHOLOGY,100.0,,,40.0,100.0,130
1982652657,LOPEZ,JORGE,M,MD,OTHER,1983.0,NEUROLOGY,100.0,100.0,61.9,40.0,100.0,130
1912392432,HOLLON,LESLY,F,,OTHER,2014.0,NURSE PRACTITIONER,100.0,100.0,,40.0,100.0,130
1700084480,WELLMAN,TAMARA,F,,UNIVERSITY OF KENTUCKY COLLEGE OF MEDICINE,2007.0,NURSE PRACTITIONER,100.0,100.0,,40.0,100.0,130
1235326901,QUIJANO,GINA,F,,OTHER,2007.0,NURSE PRACTITIONER,100.0,95.1,,40.0,100.0,130
1700841046,MAY,WILLIAM,M,,"UNIVERSITY OF CALIFORNIA, DAVIS SCHOOL OF MEDICINE",1984.0,OPHTHALMOLOGY,100.0,100.0,,40.0,100.0,672
1487914099,SABOORI,MAZEYAR,M,,VANDERBILT UNIVERSITY SCHOOL OF MEDICINE,2012.0,OPHTHALMOLOGY,100.0,100.0,100.0,40.0,100.0,672
1063426740,MCCANDLESS,KENNETH,M,OD,OHIO STATE UNIVERSITY - COLLEGE OF OPTOMETRY,2006.0,OPTOMETRY,100.0,100.0,100.0,40.0,100.0,672
1154311058,MATTHEIS,JAY,M,MD,LOMA LINDA UNIVERSITY SCHOOL OF MEDICINE,1988.0,OPHTHALMOLOGY,100.0,100.0,100.0,40.0,100.0,672
1811365190,ORTIZ,ISAAC,M,,OTHER,2015.0,OPTOMETRY,100.0,100.0,100.0,40.0,100.0,672
1952358426,WELLISH,KENT,M,,UNIVERSITY OF ARIZONA COLLEGE OF MEDICINE,1987.0,OPHTHALMOLOGY,100.0,100.0,100.0,40.0,100.0,672
1952592818,DAPUL-HIDALGO,GINA,F,,OTHER,2006.0,ALLERGY/IMMUNOLOGY,100.0,100.0,,40.0,100.0,127
1417247727,CLAY,COREY,M,,OHIO STATE UNIVERSITY COLLEGE OF MEDICINE,2011.0,ALLERGY/IMMUNOLOGY,100.0,100.0,,40.0,100.0,127
1710399654,GRIPPEN GODDARD,AMANDA,F,,OTHER,2014.0,ALLERGY/IMMUNOLOGY,100.0,100.0,100.0,40.0,100.0,127
1265699243,BAINS,SONIA,F,,OTHER,1999.0,ALLERGY/IMMUNOLOGY,100.0,95.3,,40.0,100.0,127
1700101102,SMITH,MITCHELL,M,,"LAKE ERIE COLLEGE OF OSTEOPATHIC MEDICINE, ERIE",2010.0,ALLERGY/IMMUNOLOGY,100.0,100.0,,40.0,100.0,127
1306827399,WILLIAMS,TERESA,F,,UNIVERSITY OF PITTSBURGH SCHOOL OF MEDICINE,1998.0,ALLERGY/IMMUNOLOGY,100.0,100.0,81.8,40.0,100.0,127
1023350097,CHILDRESS,LEAH,F,,OTHER,2012.0,NURSE PRACTITIONER,100.0,100.0,52.7,40.0,100.0,127
1073924056,SAZEGAR,HOOMAN,M,,OTHER,2014.0,INTERNAL MEDICINE,100.0,100.0,,40.0,100.0,206
1073924056,SAZEGAR,HOOMAN,M,,OTHER,2014.0,PULMONARY DISEASE,100.0,100.0,,40.0,100.0,206
1922048974,GUNN,JOHN,M,MD,"UNIVERSITY OF TENNESSEE, HSC, COLLEGE OF MEDICINE",1978.0,OPHTHALMOLOGY,100.0,89.0,100.0,40.0,100.0,672
1659509644,AUSTIN,TREVOR,M,,BRODY SCHOOL OF MEDICINE AT EAST CAROLINA UNIVERSITY,2008.0,INTERNAL MEDICINE,100.0,100.0,,40.0,100.0,366
1912049362,HOLDEN,VIRAN,M,MD,LOUISIANA STATE UNIVERSITY SCHOOL OF MEDICINE IN SHREVEPORT,1999.0,HEMATOLOGY/ONCOLOGY,100.0,100.0,37.6,40.0,100.0,366
1952359549,KNAPP,MARK,M,MD,UNIVERSITY OF CINCINNATI COLLEGE OF MEDICINE,1997.0,HEMATOLOGY/ONCOLOGY,100.0,100.0,,40.0,100.0,366
1114926060,MILLER,JENELLE,F,MD,INDIANA UNIVERSITY SCHOOL OF MEDICINE,1998.0,HEMATOLOGY/ONCOLOGY,100.0,100.0,,40.0,100.0,366
1205896818,MILTON,DANIEL,M,MD,COLUMBIA UNIVERSITY COLLEGE OF PHYSICIANS AND SURGEONS,1998.0,HEMATOLOGY/ONCOLOGY,100.0,100.0,,40.0,100.0,366
1295735058,BIRHIRAY,RUEMU,M,MD,OTHER,1986.0,HEMATOLOGY/ONCOLOGY,100.0,88.0,,40.0,100.0,366
1588663983,HARWOOD,RAYMOND,M,,NORTHEASTERN OHIO UNIVERSITY COLLEGE OF MEDICINE,1983.0,HEMATOLOGY/ONCOLOGY,100.0,100.0,,40.0,100.0,366
1922034156,MULHERIN,BRIAN,M,,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",2006.0,HEMATOLOGY/ONCOLOGY,100.0,100.0,,40.0,100.0,366
1124101597,HYATT,SHIRLEY,F,NP,OTHER,2004.0,NURSE PRACTITIONER,100.0,100.0,,40.0,100.0,366
1174813489,TERAWAKI,HIROMI,F,,MEDICAL UNIVERSITY OF SOUTH CAROLINA COLLEGE OF MEDICINE,2011.0,HEMATOLOGY/ONCOLOGY,100.0,100.0,,40.0,100.0,366
1174503635,WILSON,BRAD,M,NP,OTHER,2003.0,NURSE PRACTITIONER,100.0,100.0,,40.0,100.0,366
1114949492,DAULAT,JALDEEP,M,DO,OTHER,1983.0,DERMATOLOGY,100.0,100.0,99.6,40.0,100.0,307
1013228394,MARTIN,CLINTON,M,,OTHER,2009.0,PHYSICIAN ASSISTANT,100.0,100.0,99.6,40.0,100.0,307
1952753626,HOUTROUW,CYNTHIA,F,,OTHER,2016.0,NURSE PRACTITIONER,100.0,100.0,91.8,40.0,100.0,917
1073714705,CROSS,ANGELIQUE,F,,OTHER,2007.0,NURSE PRACTITIONER,100.0,100.0,,40.0,100.0,917
1306063193,LARKIN,JUDITH,F,,OTHER,1996.0,NURSE PRACTITIONER,100.0,100.0,,40.0,100.0,2903
1831148501,ABAZA,MOUTASEM,M,MD,OTHER,1993.0,DERMATOLOGY,100.0,100.0,,40.0,100.0,193
1598292724,BROOKS,TODD,M,,OTHER,2017.0,PHYSICIAN ASSISTANT,100.0,,100.0,40.0,100.0,193
1255841383,OAKLEY,JESSICA,F,,OTHER,2017.0,PHYSICIAN ASSISTANT,100.0,100.0,,40.0,100.0,193
1538553128,ELHOFY,SUSAN,F,,OTHER,2014.0,PHYSICIAN ASSISTANT,100.0,100.0,99.3,40.0,100.0,193
1518941475,CUMMINS,DOUGLAS,M,MD,OTHER,1999.0,GENERAL SURGERY,100.0,100.0,,40.0,100.0,272
1700957222,DELCAMBRE,JOHN,M,MD,TEXAS TECH UNIVERSITY HEALTH SCIENCE CENTER SCHOOL OF MEDICINE,1977.0,GENERAL SURGERY,100.0,100.0,,40.0,100.0,272
1497791610,WELLS,JASON,M,,"JS WEILL MEDICAL COLLEGE, CORNELL UNIVERSITY",2006.0,PULMONARY DISEASE,100.0,,85.2,40.0,100.0,272
1780620096,KIM,ROBERT,M,MD,UNIVERSITY OF WISCONSIN SCHOOL OF MEDICINE,2002.0,PULMONARY DISEASE,100.0,100.0,85.2,40.0,100.0,272
1033321914,WAGNER,JEFFREY,M,MD,OREGON HEALTH SCIENCES UNIVERSITY SCHOOL OF MEDICINE,2002.0,NEUROLOGY,100.0,100.0,,40.0,100.0,272
1538351440,YATES,MARISSA,F,,TEXAS TECH UNIVERSITY HEALTH SCIENCE CENTER SCHOOL OF MEDICINE,2005.0,FAMILY MEDICINE,100.0,,100.0,40.0,100.0,272
1205274792,CORAM,HANNAH,F,,OTHER,2013.0,EMERGENCY MEDICINE,100.0,100.0,100.0,40.0,100.0,272
1720215296,STREFLING,JASON,M,,"LAKE ERIE COLLEGE OF OSTEOPATHIC MEDICINE, ERIE",2009.0,CARDIOVASCULAR DISEASE (CARDIOLOGY),100.0,100.0,,40.0,100.0,272
1811331465,CHANCEY,SHONDA,F,,OTHER,2009.0,NURSE PRACTITIONER,100.0,100.0,,40.0,100.0,272
1871973453,OUSLEY,KIA,F,,OTHER,2018.0,FAMILY MEDICINE,100.0,100.0,29.5,40.0,100.0,272
1144287947,REDDY,VIJAYABHASKER,M,MD,OTHER,1988.0,EMERGENCY MEDICINE,100.0,0.0,,40.0,100.0,12
1124339882,TOUPS,ARTHUR,M,,OTHER,2009.0,FAMILY MEDICINE,100.0,,,40.0,100.0,12
1629042304,SANFORD,BENJAMIN,M,MD,UNIVERSITY OF MISSISSIPPI SCHOOL OF MEDICINE,1977.0,INTERNAL MEDICINE,100.0,100.0,52.0,40.0,100.0,12
1558562603,BADEWA,ABIODUN,M,,OTHER,1991.0,FAMILY MEDICINE,100.0,,100.0,40.0,100.0,12
1194786830,THOMAS,CARLA,F,,HARVARD MEDICAL SCHOOL,1982.0,EMERGENCY MEDICINE,100.0,100.0,100.0,40.0,100.0,12
1629026596,KELLY,THOMAS,M,DO,OTHER,1986.0,EMERGENCY MEDICINE,100.0,100.0,100.0,40.0,100.0,12
1407944796,BRIDGEWATER,JOEL,M,,"UNIVERSITY OF COLORADO SCHOOL OF MEDICINE, DENVER",2005.0,EMERGENCY MEDICINE,100.0,,100.0,40.0,100.0,12
1265471452,ROBISON,BRADLEY,M,MD,OTHER,1988.0,EMERGENCY MEDICINE,100.0,,100.0,40.0,100.0,12
1073614723,OPERE,CAXTON,M,MD,OTHER,1989.0,EMERGENCY MEDICINE,100.0,100.0,69.8,40.0,100.0,12
1912922949,FORD,TERRY,M,DO,NOVA SOUTHEASTERN UNIV COLLEGE OF DENTAL MEDICINE,1988.0,EMERGENCY MEDICINE,100.0,100.0,100.0,40.0,100.0,12
1255426037,MCBRIDE,DOUGLAS,M,MD,OTHER,1994.0,EMERGENCY MEDICINE,100.0,,,40.0,100.0,12
1841776044,SHOMATE,HEATH,M,,OTHER,2018.0,NURSE PRACTITIONER,100.0,100.0,,40.0,100.0,79
1841776044,SHOMATE,HEATH,M,,OTHER,2018.0,NURSE PRACTITIONER,100.0,100.0,,40.0,100.0,305
1073749396,BERAVOL,POOJITHA,F,,NEW YORK MEDICAL COLLEGE,2009.0,NEPHROLOGY,100.0,100.0,,40.0,100.0,305
1558458992,STEHLIK,JOSEF,M,MD,OTHER,1996.0,CARDIOVASCULAR DISEASE (CARDIOLOGY),100.0,100.0,51.6,40.0,100.0,305
1255331278,HEALY,DEAN,M,,VANDERBILT UNIVERSITY SCHOOL OF MEDICINE,1980.0,VASCULAR SURGERY,100.0,100.0,,40.0,100.0,305
1710940275,KASZUBA,FRANCIS,M,MD,OTHER,1995.0,PULMONARY DISEASE,100.0,100.0,71.4,40.0,100.0,305
1205872918,COX,ANDREW,M,,OTHER,1993.0,DIAGNOSTIC RADIOLOGY,100.0,,,40.0,100.0,305
1023329513,GALE,HEATHER,F,,BOSTON UNIVERSITY SCHOOL OF MEDICINE,2010.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,,40.0,100.0,305
1306966858,KNIGHT,GEORGE,M,,UNIVERSITY OF WASHINGTON SCHOOL OF MEDICINE,2004.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,,40.0,100.0,305
1245403294,DELAVAN,JOSHUA,M,,OTHER,2008.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,,40.0,100.0,305
1447561360,MAY,ERIC,M,,MEDICAL COLLEGE OF WISCONSIN,2010.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,,40.0,100.0,305
1467664235,BLAND,ZACHARY,M,,OREGON HEALTH SCIENCES UNIVERSITY SCHOOL OF MEDICINE,2003.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,,40.0,100.0,305
1538363635,PAULSEN,SCOTT,M,,MAYO MEDICAL SCHOOL,2006.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,,40.0,100.0,305
1538271507,GRAEVE,JONATHAN,M,MD,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,1989.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,,40.0,100.0,305
1568482081,BRUSCHWEIN,DEAN,M,MD,KENTUCKY SCHOOL OF MEDICINE,1978.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,,40.0,100.0,305
1679669261,LINDENBAUM,JEFFRY,M,MD,ALBERT EINSTEIN COLLEGE OF MEDICINE OF YESHIVA UNIVERSITY,1988.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,,40.0,100.0,305
1902078751,STILWILL,SARAH,F,,UNIVERSITY OF VERMONT COLLEGE OF MEDICINE,2008.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,51.6,40.0,100.0,305
1881985638,GUERCIO,BRIAN,M,,GEISEL SCHOOL OF MEDICINE AT DARTMOUTH,2011.0,EMERGENCY MEDICINE,100.0,100.0,,40.0,100.0,305
1871662817,BELL,DOUGLAS,M,MD,MAYO MEDICAL SCHOOL,1987.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,,40.0,100.0,305
1699752709,SILLERY,JOHN,M,MD,OTHER,2004.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,,40.0,100.0,305
1912943978,BRANDON,JOHN,M,MD,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL SCHOOL AT DALLAS,2000.0,DIAGNOSTIC RADIOLOGY,100.0,100.0,,40.0,100.0,305
1194167734,CLAYTON,ELIZABETH,F,,PHILADELPHIA COLLEGE OF OSTEOPATHIC MEDICINE,2013.0,INTERNAL MEDICINE,100.0,100.0,,40.0,100.0,131
1730173410,HENDERER,JEFFREY,M,MD,JOHNS HOPKINS UNIVERSITY SCHOOL OF MEDICINE,1994.0,OPHTHALMOLOGY,100.0,100.0,63.6,40.0,100.0,131
1336458322,MALAYALA,SRIKRISHNA,M,,OTHER,2008.0,HOSPITALIST,100.0,100.0,83.9,40.0,100.0,131
1457538548,BHELLA,PAUL,M,,MEDICAL UNIVERSITY OF SOUTH CAROLINA COLLEGE OF MEDICINE,2002.0,CARDIOVASCULAR DISEASE (CARDIOLOGY),100.0,100.0,64.5,40.0,100.0,131
1912999152,VEERAPPAN,BALAJI,M,MD,OTHER,1997.0,CARDIOVASCULAR DISEASE (CARDIOLOGY),100.0,100.0,64.5,40.0,100.0,131
1588683619,BESTE,GARY,M,,JEFFERSON MEDICAL COLLEGE OF THOMAS JEFFERSON UNIVERSITY,1980.0,FAMILY MEDICINE,100.0,100.0,,40.0,100.0,131
1770502809,O DONNELL,TIMOTHY,M,,OTHER,1983.0,INTERNAL MEDICINE,100.0,100.0,,40.0,100.0,131
1265833354,SMITH,SHERI,F,,OTHER,2014.0,NURSE PRACTITIONER,100.0,100.0,,40.0,100.0,131
1316978786,MAXWELL,LISA,F,MD,RUTGERS R W JOHNSON MEDICAL SCHOOL (CAM/NEW BRUNS/PISC),2002.0,FAMILY MEDICINE,100.0,100.0,,40.0,100.0,131
1659756203,THOMPSON,SARAH,F,,OTHER,2014.0,NURSE PRACTITIONER,100.0,100.0,,40.0,100.0,131
1447519921,KURIAN,PREETHA,F,,OTHER,2012.0,PEDIATRIC MEDICINE,100.0,100.0,,40.0,100.0,131
1023278694,MORGAN-GOUVEIA,MELISSA,F,,JOHNS HOPKINS UNIVERSITY SCHOOL OF MEDICINE,2008.0,GERIATRIC MEDICINE,100.0,100.0,39.4,40.0,100.0,131
1447427471,DATTANI,SEEMA,F,,JEFFERSON MEDICAL COLLEGE OF THOMAS JEFFERSON UNIVERSITY,2008.0,FAMILY MEDICINE,100.0,100.0,39.4,40.0,100.0,131
1447257498,TROCHIMOWICZ,MARK,M,MD,JEFFERSON MEDICAL COLLEGE OF THOMAS JEFFERSON UNIVERSITY,2001.0,FAMILY MEDICINE,100.0,100.0,39.4,40.0,100.0,131
1437146180,LI,INA,F,MD,RUTGERS R W JOHNSON MEDICAL SCHOOL (CAM/NEW BRUNS/PISC),1997.0,FAMILY MEDICINE,100.0,100.0,39.4,40.0,100.0,131
1396911640,IKOMI,JOLOMI,M,,OTHER,2002.0,PSYCHIATRY,100.0,100.0,,40.0,100.0,131
1588898597,GUARINO,JEFFREY,M,,JEFFERSON MEDICAL COLLEGE OF THOMAS JEFFERSON UNIVERSITY,2009.0,GERIATRIC MEDICINE,100.0,100.0,39.4,40.0,100.0,131
1093971384,STORM CROWLEY,MARY FRAN,F,,OTHER,2008.0,PHYSICIAN ASSISTANT,100.0,100.0,,40.0,100.0,131
1104080639,INNASIMUTHU,ANTONY,M,,OTHER,2002.0,CARDIOVASCULAR DISEASE (CARDIOLOGY),100.0,100.0,95.9,40.0,100.0,131
1114194891,HANS,AJEETPAL,M,,OTHER,2000.0,INTERNAL MEDICINE,100.0,100.0,,40.0,100.0,131
1013234517,RAMHARACK,JONATHAN,M,,OTHER,2007.0,INTERNAL MEDICINE,100.0,100.0,,40.0,100.0,311
1629241369,BECKER,CHRISTIAN,M,,OTHER,1995.0,INTERNAL MEDICINE,100.0,100.0,53.8,40.0,100.0,311
1043449762,KUNAPRAYOON,DAN,M,,UNIVERSITY OF MARYLAND SCHOOL OF MEDICINE,2008.0,RADIATION ONCOLOGY,100.0,100.0,,40.0,100.0,182
